"","long","lat","year","TimePeriod","RCP","scenario","treecanopy","Ann_Herb","Bare","Herb","Litter","Shrub","DrySoilDays_Summer_whole","Evap_Summer","ExtremeShortTermDryStress_Summer_whole","FrostDays_Winter","NonDrySWA_Summer_whole","PPT_Winter","PPT_Summer","T_Winter","T_Summer","Tmax_Summer","Tmin_Winter","VWC_Winter_whole","VWC_Spring_whole","VWC_Summer_whole","VWC_Fall_whole","uqID"
"3909",-109.9758,37.62684,1988,"Hist","historical","sc1",10,5,30,7,24,23,24,4.673812,33.69,86,0.7451779,5.79,9.65,-1.59011,22.36304,34.85,-16.15,0.2014368,0.2048946,0.1012881,0.1185186,"-109.9758 37.62684 1988 sc1"
"3910",-109.9758,37.62684,1989,"Hist","historical","sc1",10,5,30,7,24,23,32,3.347794,35.84,86,0.2755879,5.82,7.4,-2.275556,21.73207,37.45,-20.15,0.1258052,0.1545854,0.095944,0.09605089,"-109.9758 37.62684 1989 sc1"
"3911",-109.9758,37.62684,1990,"Hist","historical","sc1",10,5,30,7,24,23,69,3.230861,35.39,85,0.04748096,3.85,5.73,-0.4872222,22.43696,36.25,-14.45,0.09736139,0.118224,0.09275067,0.1429781,"-109.9758 37.62684 1990 sc1"
"3912",-109.9758,37.62684,1991,"Hist","historical","sc1",10,5,30,7,24,23,26,4.343208,32.78,87,0.4999834,5.62,7.17,-2.465556,21.50978,33.85,-24.95,0.1771723,0.1983291,0.09866936,0.1268771,"-109.9758 37.62684 1991 sc1"
"3913",-109.9758,37.62684,1992,"Hist","historical","sc1",10,5,30,7,24,23,17,4.203756,32.68,88,1.280931,6.91,6.4,-1.681319,20.89457,33.55,-14.55,0.174089,0.2024237,0.1069355,0.119952,"-109.9758 37.62684 1992 sc1"
"3914",-109.9758,37.62684,1993,"Hist","historical","sc1",10,5,30,7,24,23,32,2.832626,32.98,86,0.9782299,14.41,6.58,-1.740556,20.48533,33.95,-14.25,0.1639504,0.2052225,0.1032531,0.13153,"-109.9758 37.62684 1993 sc1"
"3915",-109.9758,37.62684,1994,"Hist","historical","sc1",10,5,30,7,24,23,49,2.281632,35.65,86,0.3844419,3.77,2.78,-0.8616667,23.74728,36.55,-14.95,0.1552511,0.1685647,0.09488889,0.1235278,"-109.9758 37.62684 1994 sc1"
"3916",-109.9758,37.62684,1995,"Hist","historical","sc1",10,5,30,7,24,23,22,4.904716,34.71,70,1.364484,7.85,7.75,1.324444,21.27174,36.65,-10.85,0.1817945,0.2063807,0.1078234,0.09960604,"-109.9758 37.62684 1995 sc1"
"3917",-109.9758,37.62684,1996,"Hist","historical","sc1",10,5,30,7,24,23,70,3.565979,34.68,68,0.01470417,3.39,5.59,1.126923,23.3625,35.35,-12.65,0.1087065,0.1115132,0.09274061,0.1478827,"-109.9758 37.62684 1996 sc1"
"3918",-109.9758,37.62684,1997,"Hist","historical","sc1",10,5,30,7,24,23,12,3.925118,32.71,73,1.179408,9.42,9.55,0.3427778,21.21141,34.65,-14.15,0.2174367,0.2032776,0.1058092,0.1471204,"-109.9758 37.62684 1997 sc1"
"3919",-109.9758,37.62684,1998,"Hist","historical","sc1",10,5,30,7,24,23,20,3.343596,34.94,87,0.656958,5.88,6.62,-0.4077778,21.62609,36.45,-12.25,0.1900706,0.1997896,0.1002946,0.1312276,"-109.9758 37.62684 1998 sc1"
"3920",-109.9758,37.62684,1999,"Hist","historical","sc1",10,5,30,7,24,23,13,6.020888,32.3,76,1.822367,3.19,16.09,1.462778,20.79185,33.55,-15.55,0.1924855,0.1921211,0.1126881,0.1191993,"-109.9758 37.62684 1999 sc1"
"3921",-109.9758,37.62684,2000,"Hist","historical","sc1",10,5,30,7,24,23,48,3.12203,35.14,71,0.1384678,6.2,5.33,0.8857143,23.04402,36.15,-13.05,0.1368024,0.1738382,0.09367268,0.1239321,"-109.9758 37.62684 2000 sc1"
"3922",-109.9758,37.62684,2001,"Hist","historical","sc1",10,5,30,7,24,23,9,4.164752,34.4,83,0.8213878,6.72,9.19,-0.2083333,22.24891,35.25,-13.85,0.1677469,0.2015746,0.102014,0.09603155,"-109.9758 37.62684 2001 sc1"
"3923",-109.9758,37.62684,2002,"Hist","historical","sc1",10,5,30,7,24,23,73,2.50234,35.45,87,NA,2.45,3.25,-1.325,23.33587,36.45,-14.65,0.1080268,0.1143378,0.09161652,0.1475493,"-109.9758 37.62684 2002 sc1"
"3924",-109.9758,37.62684,2003,"Hist","historical","sc1",10,5,30,7,24,23,24,3.368394,36.1,79,0.5344696,6.63,6.42,0.8944444,23.38207,37.25,-12.75,0.178443,0.1962581,0.09676035,0.1494197,"-109.9758 37.62684 2003 sc1"
"3925",-109.9758,37.62684,2004,"Hist","historical","sc1",10,5,30,7,24,23,44,2.210441,33.43,84,0.7093684,6.97,2.83,-1.298901,21.8212,34.45,-15.75,0.1851303,0.2023274,0.09765722,0.1626529,"-109.9758 37.62684 2004 sc1"
"3926",-109.9758,37.62684,2005,"Hist","historical","sc1",10,5,30,7,24,23,13,3.986291,36.55,75,0.9398757,14.29,8.84,0.8827778,21.38261,37.55,-14.85,0.2245539,0.2052382,0.1034828,0.1310757,"-109.9758 37.62684 2005 sc1"
"3927",-109.9758,37.62684,2006,"Hist","historical","sc1",10,5,30,7,24,23,26,4.277213,34.88,86,0.3404277,2.01,8.24,0.2261111,23.02772,36.25,-15.55,0.1522217,0.1802072,0.09682442,0.1825024,"-109.9758 37.62684 2006 sc1"
"3928",-109.9758,37.62684,2007,"Hist","historical","sc1",10,5,30,7,24,23,19,3.694514,35.02,83,0.5605574,3.49,8.1,-0.7,23.07609,35.65,-16.75,0.214038,0.1976171,0.0990182,0.1239976,"-109.9758 37.62684 2007 sc1"
"3929",-109.9758,37.62684,2008,"Hist","historical","sc1",10,5,30,7,24,23,19,3.715745,33.42,83,0.8057099,15.31,7.34,-2.784066,21.31467,34.45,-19.15,0.179506,0.198421,0.1019281,0.1026086,"-109.9758 37.62684 2008 sc1"
"3930",-109.9758,37.62684,2009,"Hist","historical","sc1",10,5,30,7,24,23,54,2.289358,34.16,78,0.9119163,6.81,2.89,-0.2938889,21.52989,35.45,-18.25,0.142219,0.1611786,0.09597488,0.1033746,"-109.9758 37.62684 2009 sc1"
"3931",-109.9758,37.62684,2010,"Hist","historical","sc1",10,5,30,7,24,23,13,4.185669,34.65,89,1.30634,13.52,11.38,-2.747778,21.71467,37.05,-17.65,0.1171768,0.1825638,0.1072209,0.1222142,"-109.9758 37.62684 2010 sc1"
"3932",-109.9758,37.62684,2011,"Hist","historical","sc1",10,5,30,7,24,23,26,4.063324,34.09,80,0.7269546,6.69,6.06,-1.202222,22.15109,35.15,-23.35,0.1587209,0.1891993,0.1009307,0.1208277,"-109.9758 37.62684 2011 sc1"
"3933",-109.9758,37.62684,2012,"Hist","historical","sc1",10,5,30,7,24,23,44,2.787159,34.44,90,0.2269607,5.98,7.1,-0.3604396,23.13261,35.05,-15.35,0.1603925,0.1667008,0.09516625,0.1149743,"-109.9758 37.62684 2012 sc1"
"3934",-109.9758,37.62684,2013,"Hist","historical","sc1",10,5,30,7,24,23,44,2.891042,35.44,85,0.3343237,8,9.03,-1.634444,22.07283,37.75,-19.95,0.1499864,0.1691922,0.0964758,0.2053991,"-109.9758 37.62684 2013 sc1"
"3935",-109.9758,37.62684,2014,"Hist","historical","sc1",10,5,30,7,24,23,19,3.520968,33.73,75,0.6455579,4.16,7.61,0.2011111,21.09674,35.15,-18.25,0.2192159,0.1925958,0.1000635,0.1343677,"-109.9758 37.62684 2014 sc1"
"3936",-109.9758,37.62684,2015,"Hist","historical","sc1",10,5,30,7,24,23,0,5.721174,31.82,67,2.119707,7.44,13.84,1.335,21.4038,35.75,-15.75,0.167033,0.1951902,0.1157973,0.1361127,"-109.9758 37.62684 2015 sc1"
"3937",-109.9758,37.62684,2016,"Hist","historical","sc1",10,5,30,7,24,23,21,3.709638,35.26,80,0.6770978,7.2,8,-1.556593,22.76848,37.15,-17.45,0.1855584,0.1994926,0.1003279,0.1054409,"-109.9758 37.62684 2016 sc1"
"3938",-109.9758,37.62684,2017,"Hist","historical","sc1",10,5,30,7,24,23,17,3.174053,35.29,68,0.3612943,9.97,7.12,0.6177778,23.27337,36.75,-15.55,0.1589715,0.1848253,0.09692884,0.1036661,"-109.9758 37.62684 2017 sc1"
"3939",-109.9758,37.62684,2018,"Hist","historical","sc1",10,5,30,7,24,23,63,2.119344,34.22,72,0.08891968,2.89,4.84,1.683333,23.63913,34.95,-13.35,0.1083217,0.1082792,0.09299547,0.1464288,"-109.9758 37.62684 2018 sc1"
"3940",-109.9734,37.61522,1980,"Hist","historical","sc1",21,0,47,11,12,21,0,1.470894,35.63,79,0.46334,15.64,2.5,0.5648352,22.5163,36.45,-12.65,0.1591182,0.2031618,0.1009327,0.1047616,"-109.9734 37.61522 1980 sc1"
"3941",-109.9734,37.61522,1981,"Hist","historical","sc1",21,0,47,11,12,21,0,5.624013,35.5,80,0.078676,2.64,10.44,3.102778,22.50489,36.95,-10.15,0.1125335,0.115932,0.09776729,0.1359517,"-109.9734 37.61522 1981 sc1"
"3942",-109.9734,37.61522,1982,"Hist","historical","sc1",21,0,47,11,12,21,0,4.569123,34.19,85,0.329655,4.41,10.95,-0.3655556,21.3087,36.05,-17.15,0.1546882,0.142504,0.09965753,0.1214974,"-109.9734 37.61522 1982 sc1"
"3943",-109.9734,37.61522,1983,"Hist","historical","sc1",21,0,47,11,12,21,0,5.795336,32.87,85,0.7525291,7.86,11.63,0.05555556,20.40109,33.75,-15.55,0.1526161,0.2037383,0.1049474,0.1148071,"-109.9734 37.61522 1983 sc1"
"3944",-109.9734,37.61522,1984,"Hist","historical","sc1",21,0,47,11,12,21,0,5.620714,33.1,91,0.1213929,5.44,10.2,-1.488462,21.04239,34.45,-18.75,0.1442333,0.1415968,0.09819321,0.1149178,"-109.9734 37.61522 1984 sc1"
"3945",-109.9734,37.61522,1985,"Hist","historical","sc1",21,0,47,11,12,21,0,2.215841,35.61,89,0.3111244,8.71,4.95,-1.467222,22.61087,36.85,-19.35,0.1457404,0.1770786,0.09991908,0.1543648,"-109.9734 37.61522 1985 sc1"
"3946",-109.9734,37.61522,1986,"Hist","historical","sc1",21,0,47,11,12,21,0,4.834685,33.47,76,0.2096799,2.68,11.16,1.895,21.58478,34.25,-12.55,0.1927951,0.1679488,0.09910194,0.1477219,"-109.9734 37.61522 1986 sc1"
"3947",-109.9734,37.61522,1987,"Hist","historical","sc1",21,0,47,11,12,21,0,4.521973,32.41,86,0.538166,6.72,12.46,-0.8161111,21.19185,33.45,-14.85,0.1884334,0.1792647,0.1024641,0.1276444,"-109.9734 37.61522 1987 sc1"
"3948",-109.9734,37.61522,1988,"Hist","historical","sc1",21,0,47,11,12,21,0,4.973645,33.69,86,0.1295963,5.79,9.65,-1.59011,22.36304,34.85,-16.15,0.1658989,0.1638082,0.09819645,0.1064583,"-109.9734 37.61522 1988 sc1"
"3949",-109.9734,37.61522,1989,"Hist","historical","sc1",21,0,47,11,12,21,0,3.403676,35.84,86,0.1820879,5.82,7.4,-2.275556,21.73207,37.45,-20.15,0.1066287,0.1162291,0.09823546,0.09635511,"-109.9734 37.61522 1989 sc1"
"3950",-109.9734,37.61522,1990,"Hist","historical","sc1",21,0,47,11,12,21,0,3.404806,35.39,85,0.04090777,3.85,5.73,-0.4872222,22.43696,36.25,-14.45,0.09544214,0.1021688,0.09641125,0.1223453,"-109.9734 37.61522 1990 sc1"
"3951",-109.9734,37.61522,1991,"Hist","historical","sc1",21,0,47,11,12,21,0,4.373966,32.78,87,0.06779393,5.62,7.17,-2.465556,21.50978,33.85,-24.95,0.1371483,0.1498896,0.09743508,0.1198879,"-109.9734 37.61522 1991 sc1"
"3952",-109.9734,37.61522,1992,"Hist","historical","sc1",21,0,47,11,12,21,0,4.186348,32.68,88,0.2680359,6.91,6.4,-1.681319,20.89457,33.55,-14.55,0.1559945,0.1667227,0.09959539,0.1113295,"-109.9734 37.61522 1992 sc1"
"3953",-109.9734,37.61522,1993,"Hist","historical","sc1",21,0,47,11,12,21,0,3.018274,32.98,86,0.5322445,14.41,6.58,-1.740556,20.48533,33.95,-14.25,0.1412696,0.1924109,0.1018688,0.1166474,"-109.9734 37.61522 1993 sc1"
"3954",-109.9734,37.61522,1994,"Hist","historical","sc1",21,0,47,11,12,21,0,2.23713,35.65,86,0.01121307,3.77,2.78,-0.8616667,23.74728,36.55,-14.95,0.1252256,0.1138708,0.09576912,0.1090871,"-109.9734 37.61522 1994 sc1"
"3955",-109.9734,37.61522,1995,"Hist","historical","sc1",21,0,47,11,12,21,0,4.828351,34.71,70,0.4383687,7.85,7.75,1.324444,21.27174,36.65,-10.85,0.1485604,0.1840345,0.1016424,0.09747173,"-109.9734 37.61522 1995 sc1"
"3956",-109.9734,37.61522,1996,"Hist","historical","sc1",21,0,47,11,12,21,0,3.811094,34.68,68,0.00928668,3.39,5.59,1.126923,23.3625,35.35,-12.65,0.1002689,0.09846785,0.09606103,0.126767,"-109.9734 37.61522 1996 sc1"
"3957",-109.9734,37.61522,1997,"Hist","historical","sc1",21,0,47,11,12,21,0,3.869846,32.71,73,0.5680616,9.42,9.55,0.3427778,21.21141,34.65,-14.15,0.1861345,0.1827018,0.1027896,0.1213355,"-109.9734 37.61522 1997 sc1"
"3958",-109.9734,37.61522,1998,"Hist","historical","sc1",21,0,47,11,12,21,0,3.500991,34.94,87,0.137278,5.88,6.62,-0.4077778,21.62609,36.45,-12.25,0.1447063,0.130515,0.09822085,0.1226262,"-109.9734 37.61522 1998 sc1"
"3959",-109.9734,37.61522,1999,"Hist","historical","sc1",21,0,47,11,12,21,0,6.24969,32.3,76,0.6573782,3.19,16.09,1.462778,20.79185,33.55,-15.55,0.1628769,0.139635,0.103957,0.1028356,"-109.9734 37.61522 1999 sc1"
"3960",-109.9734,37.61522,2000,"Hist","historical","sc1",21,0,47,11,12,21,0,3.545105,35.14,71,0.01169723,6.2,5.33,0.8857143,23.04402,36.15,-13.05,0.1150286,0.1253381,0.09598766,0.1163029,"-109.9734 37.61522 2000 sc1"
"3961",-109.9734,37.61522,2001,"Hist","historical","sc1",21,0,47,11,12,21,0,4.35628,34.4,83,0.2472054,6.72,9.19,-0.2083333,22.24891,35.25,-13.85,0.1452739,0.1586469,0.0992276,0.09707545,"-109.9734 37.61522 2001 sc1"
"3962",-109.9734,37.61522,2002,"Hist","historical","sc1",21,0,47,11,12,21,0,2.611287,35.45,87,5.441673e-05,2.45,3.25,-1.325,23.33587,36.45,-14.65,0.1037644,0.09984807,0.095068,0.1239472,"-109.9734 37.61522 2002 sc1"
"3963",-109.9734,37.61522,2003,"Hist","historical","sc1",21,0,47,11,12,21,0,3.482685,36.1,79,0.09644801,6.63,6.42,0.8944444,23.38207,37.25,-12.75,0.131964,0.1398724,0.09723852,0.1299461,"-109.9734 37.61522 2003 sc1"
"3964",-109.9734,37.61522,2004,"Hist","historical","sc1",21,0,47,11,12,21,0,2.365619,33.44,84,0.00669928,6.97,2.83,-1.298901,21.8212,34.45,-15.75,0.1466941,0.141037,0.09596707,0.144628,"-109.9734 37.61522 2004 sc1"
"3965",-109.9734,37.61522,2005,"Hist","historical","sc1",21,0,47,11,12,21,0,4.123938,36.55,75,0.4533165,14.29,8.84,0.8827778,21.38261,37.55,-14.85,0.2226834,0.1962144,0.1018509,0.1114539,"-109.9734 37.61522 2005 sc1"
"3966",-109.9734,37.61522,2006,"Hist","historical","sc1",21,0,47,11,12,21,0,4.568786,34.97,86,0.09394868,2.01,8.24,0.2261111,23.02772,36.25,-15.55,0.1140206,0.1197505,0.09728586,0.1642572,"-109.9734 37.61522 2006 sc1"
"3967",-109.9734,37.61522,2007,"Hist","historical","sc1",21,0,47,11,12,21,0,3.908759,35.02,83,0.1423244,3.49,8.1,-0.7,23.07609,35.65,-16.75,0.1872681,0.1525687,0.09794083,0.1100006,"-109.9734 37.61522 2007 sc1"
"3968",-109.9734,37.61522,2008,"Hist","historical","sc1",21,0,47,11,12,21,0,3.655933,33.42,83,0.2796767,15.31,7.34,-2.784066,21.31467,34.45,-19.15,0.1519862,0.1776771,0.09992563,0.09914449,"-109.9734 37.61522 2008 sc1"
"3969",-109.9734,37.61522,2009,"Hist","historical","sc1",21,0,47,11,12,21,0,2.218461,34.16,78,0.04490799,6.81,2.89,-0.2938889,21.52989,35.45,-18.25,0.1283752,0.1218359,0.09679861,0.09916783,"-109.9734 37.61522 2009 sc1"
"3970",-109.9734,37.61522,2010,"Hist","historical","sc1",21,0,47,11,12,21,0,4.396472,34.88,89,0.7516325,13.52,11.38,-2.747778,21.71467,37.05,-17.65,0.1046385,0.1669419,0.1047746,0.1080029,"-109.9734 37.61522 2010 sc1"
"3971",-109.9734,37.61522,2011,"Hist","historical","sc1",21,0,47,11,12,21,0,4.057961,34.09,80,0.03700641,6.69,6.06,-1.202222,22.15109,35.15,-23.35,0.1300091,0.1294246,0.09675684,0.1073021,"-109.9734 37.61522 2011 sc1"
"3972",-109.9734,37.61522,2012,"Hist","historical","sc1",21,0,47,11,12,21,0,3.022725,34.38,90,0.163308,5.98,7.1,-0.3604396,23.13261,35.05,-15.35,0.129292,0.1161723,0.09753934,0.1027709,"-109.9734 37.61522 2012 sc1"
"3973",-109.9734,37.61522,2013,"Hist","historical","sc1",21,0,47,11,12,21,0,3.22615,35.35,85,0.2304585,8,9.03,-1.634444,22.07283,37.75,-19.95,0.1275823,0.1243505,0.09867936,0.1776985,"-109.9734 37.61522 2013 sc1"
"3974",-109.9734,37.61522,2014,"Hist","historical","sc1",21,0,47,11,12,21,0,3.553675,33.73,75,0.2261248,4.16,7.61,0.2011111,21.09674,35.15,-18.25,0.2026429,0.1704711,0.09904603,0.1164276,"-109.9734 37.61522 2014 sc1"
"3975",-109.9734,37.61522,2015,"Hist","historical","sc1",21,0,47,11,12,21,0,5.472499,34.27,67,0.4002541,7.44,13.84,1.335,21.4038,35.75,-15.75,0.1294977,0.1305967,0.1013294,0.1245373,"-109.9734 37.61522 2015 sc1"
"3976",-109.9734,37.61522,2016,"Hist","historical","sc1",21,0,47,11,12,21,0,3.946035,35.26,80,0.1847633,7.2,8,-1.556593,22.76848,37.15,-17.45,0.1540881,0.152748,0.09837855,0.09980854,"-109.9734 37.61522 2016 sc1"
"3977",-109.9734,37.61522,2017,"Hist","historical","sc1",21,0,47,11,12,21,0,3.309348,35.29,68,0.1325617,9.97,7.12,0.6177778,23.27337,36.75,-15.55,0.1382856,0.1348428,0.09785278,0.09845496,"-109.9734 37.61522 2017 sc1"
"3978",-109.9734,37.61522,2018,"Hist","historical","sc1",21,0,47,11,12,21,0,2.077308,34.22,72,0.04540279,2.89,4.84,1.683333,23.63913,34.95,-13.35,0.09895327,0.09748404,0.0960742,0.1334702,"-109.9734 37.61522 2018 sc1"
"3979",-109.9731,37.6308,1980,"Hist","historical","sc1",29,0,11,3,26,42,0,1.521902,34.32,84,0.4725213,17.27,2.71,-0.1346154,21.59783,35.15,-13.55,0.1374681,0.1907473,0.08774894,0.09509914,"-109.9731 37.6308 1980 sc1"
"3980",-109.9731,37.6308,1981,"Hist","historical","sc1",29,0,11,3,26,42,0,5.518169,34.07,83,0.1816459,2.8,12.13,2.366667,21.5462,35.65,-11.15,0.1028497,0.1089168,0.08552838,0.1273253,"-109.9731 37.6308 1981 sc1"
"3981",-109.9731,37.6308,1982,"Hist","historical","sc1",29,0,11,3,26,42,0,4.296675,32.93,86,0.4460661,4.88,12.24,-1.103333,20.3337,34.75,-19.25,0.1363848,0.1370443,0.08753673,0.1231585,"-109.9731 37.6308 1982 sc1"
"3982",-109.9731,37.6308,1983,"Hist","historical","sc1",29,0,11,3,26,42,0,5.590728,31.69,85,0.7762031,8.68,12.73,-0.6922222,19.55489,32.55,-16.75,0.1535153,0.1908097,0.09166228,0.1035439,"-109.9731 37.6308 1983 sc1"
"3983",-109.9731,37.6308,1984,"Hist","historical","sc1",29,0,11,3,26,42,0,5.369313,31.93,91,0.2090888,5.9,11.78,-2.164286,20.16685,33.15,-21.15,0.1309739,0.1331875,0.08571856,0.1044163,"-109.9731 37.6308 1984 sc1"
"3984",-109.9731,37.6308,1985,"Hist","historical","sc1",29,0,11,3,26,42,0,2.381224,34.35,88,0.4856337,9.27,5.96,-2.217778,21.66957,35.55,-21.25,0.13606,0.1696411,0.08828734,0.1489662,"-109.9731 37.6308 1985 sc1"
"3985",-109.9731,37.6308,1986,"Hist","historical","sc1",29,0,11,3,26,42,0,4.576329,32.24,78,0.3036837,3.12,11.69,1.202222,20.71576,33.05,-15.35,0.1803694,0.1699109,0.08671665,0.1446279,"-109.9731 37.6308 1986 sc1"
"3986",-109.9731,37.6308,1987,"Hist","historical","sc1",29,0,11,3,26,42,0,4.433237,31.16,88,0.7491045,7.3,14.01,-1.448889,20.26033,32.35,-16.25,0.1860705,0.180309,0.0912556,0.1177864,"-109.9731 37.6308 1987 sc1"
"3987",-109.9731,37.6308,1988,"Hist","historical","sc1",29,0,11,3,26,42,0,5.086701,32.47,86,0.1571016,6.24,11.01,-2.281319,21.45109,33.65,-16.85,0.1536418,0.1550146,0.08524214,0.09671831,"-109.9731 37.6308 1988 sc1"
"3988",-109.9731,37.6308,1989,"Hist","historical","sc1",29,0,11,3,26,42,0,3.382635,34.62,87,0.2864975,6.29,8.55,-2.891667,20.77391,36.25,-22.05,0.0944976,0.105398,0.08600865,0.08327071,"-109.9731 37.6308 1989 sc1"
"3989",-109.9731,37.6308,1990,"Hist","historical","sc1",29,0,11,3,26,42,0,3.441694,34.26,84,0.06047943,4.17,7,-1.136111,21.4875,35.25,-15.55,0.08234516,0.08954502,0.08392827,0.1150024,"-109.9731 37.6308 1990 sc1"
"3990",-109.9731,37.6308,1991,"Hist","historical","sc1",29,0,11,3,26,42,0,4.456772,31.61,88,0.1049854,5.92,8.39,-3.117778,20.58207,32.75,-26.25,0.1232883,0.1426783,0.08455671,0.1090265,"-109.9731 37.6308 1991 sc1"
"3991",-109.9731,37.6308,1992,"Hist","historical","sc1",29,0,11,3,26,42,0,4.18972,31.48,90,0.432224,7.53,7.38,-2.288462,19.93315,32.35,-15.35,0.1451783,0.1609231,0.08811824,0.1002537,"-109.9731 37.6308 1992 sc1"
"3992",-109.9731,37.6308,1993,"Hist","historical","sc1",29,0,11,3,26,42,0,3.213036,31.74,87,0.6225603,16.18,7.36,-2.411667,19.61576,32.75,-16.25,0.1344154,0.1853059,0.08950553,0.1071642,"-109.9731 37.6308 1993 sc1"
"3993",-109.9731,37.6308,1994,"Hist","historical","sc1",29,0,11,3,26,42,0,2.487853,34.38,85,0.01805075,4.5,3.47,-1.375556,22.85978,35.35,-15.45,0.1159253,0.104961,0.08246614,0.09962779,"-109.9731 37.6308 1994 sc1"
"3994",-109.9731,37.6308,1995,"Hist","historical","sc1",29,0,11,3,26,42,0,4.758115,33.52,76,0.7014274,8.5,8.87,0.6283333,20.39239,35.45,-11.95,0.1394708,0.1809708,0.09086108,0.08538953,"-109.9731 37.6308 1995 sc1"
"3995",-109.9731,37.6308,1996,"Hist","historical","sc1",29,0,11,3,26,42,0,3.668292,33.48,71,0.02717016,3.84,6.45,0.467033,22.48261,34.05,-14.25,0.08655818,0.08697139,0.08322158,0.1207324,"-109.9731 37.6308 1996 sc1"
"3996",-109.9731,37.6308,1997,"Hist","historical","sc1",29,0,11,3,26,42,0,3.788399,31.52,76,0.8269184,10.13,10.81,-0.4844444,20.33913,33.45,-14.75,0.1699295,0.1721493,0.09208548,0.1144207,"-109.9731 37.6308 1997 sc1"
"3997",-109.9731,37.6308,1998,"Hist","historical","sc1",29,0,11,3,26,42,0,3.618083,33.72,89,0.3290823,6.41,8.41,-1.09,20.775,35.25,-12.95,0.1391104,0.1252104,0.08682899,0.1111485,"-109.9731 37.6308 1998 sc1"
"3998",-109.9731,37.6308,1999,"Hist","historical","sc1",29,0,11,3,26,42,0,6.002511,31,77,0.9424547,3.53,17.89,0.7283333,19.90924,32.15,-17.35,0.1495856,0.1306458,0.09337693,0.09365319,"-109.9731 37.6308 1999 sc1"
"3999",-109.9731,37.6308,2000,"Hist","historical","sc1",29,0,11,3,26,42,0,3.450415,33.96,74,0.01873253,6.64,6.02,0.2456044,22.1587,34.85,-14.05,0.1027111,0.1169467,0.08297145,0.1044378,"-109.9731 37.6308 2000 sc1"
"4000",-109.9731,37.6308,2001,"Hist","historical","sc1",29,0,11,3,26,42,0,4.15343,33.27,86,0.3495591,7.15,10.03,-0.8216667,21.36902,34.05,-14.45,0.129633,0.1483506,0.08700393,0.08401798,"-109.9731 37.6308 2001 sc1"
"4001",-109.9731,37.6308,2002,"Hist","historical","sc1",29,0,11,3,26,42,0,2.567172,34.25,88,0.0001528266,2.58,3.9,-1.985,22.48859,35.15,-15.25,0.0896925,0.0843788,0.08186442,0.115398,"-109.9731 37.6308 2002 sc1"
"4002",-109.9731,37.6308,2003,"Hist","historical","sc1",29,0,11,3,26,42,0,3.396132,34.9,81,0.1179383,7.06,7.25,0.2911111,22.50054,36.05,-13.95,0.1227124,0.1321536,0.08415747,0.1225,"-109.9731 37.6308 2003 sc1"
"4003",-109.9731,37.6308,2004,"Hist","historical","sc1",29,0,11,3,26,42,0,2.274823,32.15,85,0.003372355,7.42,3.19,-1.96044,20.97391,33.25,-16.65,0.139132,0.1339032,0.08288122,0.1405156,"-109.9731 37.6308 2004 sc1"
"4004",-109.9731,37.6308,2005,"Hist","historical","sc1",29,0,11,3,26,42,0,3.840947,35.33,74,0.4979237,15.42,9.25,0.2844444,20.52989,36.25,-15.45,0.2102731,0.1851364,0.08880978,0.1039751,"-109.9731 37.6308 2005 sc1"
"4005",-109.9731,37.6308,2006,"Hist","historical","sc1",29,0,11,3,26,42,0,4.267683,33.77,84,0.1658886,2.24,9.56,-0.35,22.13315,35.05,-16.85,0.1062556,0.1103585,0.08493868,0.1606456,"-109.9731 37.6308 2006 sc1"
"4006",-109.9731,37.6308,2007,"Hist","historical","sc1",29,0,11,3,26,42,0,3.795547,33.76,83,0.1983385,3.81,9.15,-1.311667,22.14728,34.35,-18.05,0.1811975,0.1451942,0.08536782,0.1008209,"-109.9731 37.6308 2007 sc1"
"4007",-109.9731,37.6308,2008,"Hist","historical","sc1",29,0,11,3,26,42,0,3.358904,32.16,86,0.3743586,16.63,7.39,-3.434615,20.45707,33.15,-20.15,0.1419034,0.1694445,0.08743951,0.08668336,"-109.9731 37.6308 2008 sc1"
"4008",-109.9731,37.6308,2009,"Hist","historical","sc1",29,0,11,3,26,42,0,2.115969,32.81,79,0.03008733,7.18,2.95,-0.9094444,20.58967,34.05,-18.75,0.1107559,0.1075011,0.08331886,0.08672496,"-109.9731 37.6308 2009 sc1"
"4009",-109.9731,37.6308,2010,"Hist","historical","sc1",29,0,11,3,26,42,0,4.018401,33.74,90,0.5734069,12.5,11.13,-3.238333,20.81304,35.75,-18.35,0.08804511,0.1385628,0.08935947,0.09210461,"-109.9731 37.6308 2010 sc1"
"4010",-109.9731,37.6308,2011,"Hist","historical","sc1",29,0,11,3,26,42,0,4.010013,32.88,80,0.05076163,7.7,6.55,-1.782222,21.27283,33.95,-24.15,0.1196572,0.119109,0.08357572,0.1010653,"-109.9731 37.6308 2011 sc1"
"4011",-109.9731,37.6308,2012,"Hist","historical","sc1",29,0,11,3,26,42,0,2.515548,33.25,91,0.1595614,6.36,7.15,-0.982967,22.27554,33.85,-15.95,0.1138464,0.1047544,0.08387329,0.08978194,"-109.9731 37.6308 2012 sc1"
"4012",-109.9731,37.6308,2013,"Hist","historical","sc1",29,0,11,3,26,42,0,3.285727,34.14,85,0.3497462,7.19,11.37,-2.342222,21.17935,36.55,-20.45,0.1019601,0.101401,0.0865008,0.1710767,"-109.9731 37.6308 2013 sc1"
